coverage_id,canonical_id,disposition,task_id,task_key,area,note
MAG-011.Levitate,MAG-011.Levitate,planned,8129,magic.thaumaturgy-spatial-defense,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-011.PacifyEffect,MAG-011.PacifyEffect,planned,8128,magic.thaumaturgy-social-identify,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-011.SpellReflection,MAG-011.SpellReflection,planned,8129,magic.thaumaturgy-spatial-defense,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-011.SpellResistance,MAG-011.SpellResistance,planned,8129,magic.thaumaturgy-spatial-defense,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-011.WaterWalking,MAG-011.WaterWalking,planned,8129,magic.thaumaturgy-spatial-defense,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-012.BloodRot,MAG-012.BloodRot,planned,8006,magic.diseases-a-f,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-012.BrainFever,MAG-012.BrainFever,planned,8006,magic.diseases-a-f,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-012.CalironsCurse,MAG-012.CalironsCurse,planned,8006,magic.diseases-a-f,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-012.Cholera,MAG-012.Cholera,planned,8006,magic.diseases-a-f,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-012.Chrondiasis,MAG-012.Chrondiasis,planned,8006,magic.diseases-a-f,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-012.Consumption,MAG-012.Consumption,planned,8006,magic.diseases-a-f,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-012.Dementia,MAG-012.Dementia,planned,8027,magic.diseases-d-l,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-012.DiseaseEffect,MAG-012.DiseaseEffect,planned,8006,magic.diseases-a-f,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-012.Leprosy,MAG-012.Leprosy,planned,8027,magic.diseases-d-l,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-012.Plague,MAG-012.Plague,planned,8028,magic.diseases-p-y,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-012.RedDeath,MAG-012.RedDeath,planned,8028,magic.diseases-p-y,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-012.StomachRot,MAG-012.StomachRot,planned,8028,magic.diseases-p-y,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-012.SwampRot,MAG-012.SwampRot,planned,8028,magic.diseases-p-y,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-012.TyphoidFever,MAG-012.TyphoidFever,planned,8028,magic.diseases-p-y,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-012.WitchesPox,MAG-012.WitchesPox,planned,8028,magic.diseases-p-y,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-012.WizardFever,MAG-012.WizardFever,planned,8028,magic.diseases-p-y,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-012.WoundRot,MAG-012.WoundRot,planned,8028,magic.diseases-p-y,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-012.YellowFever,MAG-012.YellowFever,planned,8028,magic.diseases-p-y,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-013.LycanthropyInfection,MAG-013.LycanthropyInfection,planned,8090,magic.transformation-infection,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-013.VampirismInfection,MAG-013.VampirismInfection,planned,8090,magic.transformation-infection,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-013.WereboarInfection,MAG-013.WereboarInfection,planned,8090,magic.transformation-infection,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-013.WerewolfInfection,MAG-013.WerewolfInfection,planned,8090,magic.transformation-infection,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-014.PoisonEffect,MAG-014.PoisonEffect,planned,8068,magic.poison,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-015.AbsorbsSpells,MAG-015.AbsorbsSpells,planned,8130,magic.enchant-held-absorb,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-015.BadReactionsFrom,MAG-015.BadReactionsFrom,planned,8070,magic.enchant-held-social,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-015.BadRepWith,MAG-015.BadRepWith,planned,8070,magic.enchant-held-social,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-015.EnhancesSkill,MAG-015.EnhancesSkill,planned,8069,magic.enchant-held-stats,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-015.ExtraSpellPts,MAG-015.ExtraSpellPts,planned,8069,magic.enchant-held-stats,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-015.GoodRepWith,MAG-015.GoodRepWith,planned,8070,magic.enchant-held-social,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-015.ImprovesTalents,MAG-015.ImprovesTalents,planned,8069,magic.enchant-held-stats,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-015.IncreasedWeightAllowance,MAG-015.IncreasedWeightAllowance,planned,8069,magic.enchant-held-stats,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-015.ItemDeteriorates,MAG-015.ItemDeteriorates,planned,8071,magic.enchant-held-condition,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-015.RegensHealth,MAG-015.RegensHealth,planned,8071,magic.enchant-held-condition,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-015.RepairsObjects,MAG-015.RepairsObjects,planned,8071,magic.enchant-held-condition,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-015.StrengthensArmor,MAG-015.StrengthensArmor,planned,8071,magic.enchant-held-condition,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-015.UserTakesDamage,MAG-015.UserTakesDamage,planned,8071,magic.enchant-held-condition,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-015.WeakensArmor,MAG-015.WeakensArmor,planned,8071,magic.enchant-held-condition,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-016.CastWhenHeld,MAG-016.CastWhenHeld,planned,8148,magic.enchant-cast-triggers,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-016.CastWhenStrikes,MAG-016.CastWhenStrikes,planned,8148,magic.enchant-cast-triggers,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-016.CastWhenUsed,MAG-016.CastWhenUsed,planned,8148,magic.enchant-cast-triggers,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-016.ExtraWeight,MAG-016.ExtraWeight,planned,8072,magic.enchant-item-mutation,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-016.FeatherWeight,MAG-016.FeatherWeight,planned,8072,magic.enchant-item-mutation,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-016.HealthLeech,MAG-016.HealthLeech,planned,8159,magic.enchant-strike-effects,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-016.LowDamageVs,MAG-016.LowDamageVs,planned,8159,magic.enchant-strike-effects,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-016.PotentVs,MAG-016.PotentVs,planned,8159,magic.enchant-strike-effects,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-016.SoulBound,MAG-016.SoulBound,planned,8072,magic.enchant-item-mutation,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-016.VampiricEffect,MAG-016.VampiricEffect,planned,8159,magic.enchant-strike-effects,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-017.AzurasStarEffect,MAG-017.AzurasStarEffect,planned,8155,magic.artifact-azuras-star,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-017.LycanthropyEffect,MAG-017.LycanthropyEffect,planned,8164,magic.special-lycanthropy,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-017.MaceOfMolagBalEffect,MAG-017.MaceOfMolagBalEffect,planned,8156,magic.artifact-mace-molag-bal,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-017.MasqueOfClavicusEffect,MAG-017.MasqueOfClavicusEffect,planned,8080,magic.artifact-masque-clavicus,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-017.MehrunesRazorEffect,MAG-017.MehrunesRazorEffect,planned,8138,magic.artifact-mehrunes-razor,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-017.OghmaInfiniumEffect,MAG-017.OghmaInfiniumEffect,planned,8081,magic.artifact-oghma-infinium,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-017.PassiveSpecialsEffect,MAG-017.PassiveSpecialsEffect,planned,8154,magic.special-racial-passives,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-017.RacialOverrideEffect,MAG-017.RacialOverrideEffect,planned,8154,magic.special-racial-passives,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-017.RingOfNamiraEffect,MAG-017.RingOfNamiraEffect,planned,8139,magic.artifact-ring-namira,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-017.SanguineRoseEffect,MAG-017.SanguineRoseEffect,planned,8079,magic.artifact-sanguine-rose,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-017.SkullOfCorruptionEffect,MAG-017.SkullOfCorruptionEffect,planned,8105,magic.artifact-skull-corruption,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-017.VampirismEffect,MAG-017.VampirismEffect,planned,8163,magic.special-vampirism,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
MAG-017.WabbajackEffect,MAG-017.WabbajackEffect,planned,8140,magic.artifact-wabbajack,10,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
