disposition	kind	source_id	source	reason
Unresolved	DungeonLink	maps/region/20/location/247/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 26140, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/20/location/247/exterior	MAPS.BSA	MAPPITEM location index 247 resolves 1 RMB block references.
Valid	Location	maps/region/20/location/248	MAPS.BSA	MAPS location 'The Jubilon Cloister' is readable.
Valid	DungeonLink	maps/region/20/location/248/dungeon	MAPS.BSA	MAPDITEM resolves 8 RDB block references.
Valid	ExteriorBlockLink	maps/region/20/location/248/exterior	MAPS.BSA	MAPPITEM location index 248 resolves 1 RMB block references.
Valid	Location	maps/region/20/location/249	MAPS.BSA	MAPS location 'Castle Burkem' is readable.
Valid	DungeonLink	maps/region/20/location/249/dungeon	MAPS.BSA	MAPDITEM resolves 10 RDB block references.
Valid	ExteriorBlockLink	maps/region/20/location/249/exterior	MAPS.BSA	MAPPITEM location index 249 resolves 1 RMB block references.
Valid	Location	maps/region/20/location/25	MAPS.BSA	MAPS location 'The Monastery of Baalebron' is readable.
Valid	DungeonLink	maps/region/20/location/25/dungeon	MAPS.BSA	MAPDITEM resolves 10 RDB block references.
Valid	ExteriorBlockLink	maps/region/20/location/25/exterior	MAPS.BSA	MAPPITEM location index 25 resolves 1 RMB block references.
Valid	Location	maps/region/20/location/250	MAPS.BSA	MAPS location 'The Devil's Castle Pub' is readable.
Unresolved	DungeonLink	maps/region/20/location/250/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 26145, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/20/location/250/exterior	MAPS.BSA	MAPPITEM location index 250 resolves 1 RMB block references.
Valid	Location	maps/region/20/location/251	MAPS.BSA	MAPS location 'Rhogallalah' is readable.
Unresolved	DungeonLink	maps/region/20/location/251/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 26146, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/20/location/251/exterior	MAPS.BSA	MAPPITEM location index 251 resolves 2 RMB block references.
Valid	Location	maps/region/20/location/252	MAPS.BSA	MAPS location 'The Rusty Cat Lodge' is readable.
Unresolved	DungeonLink	maps/region/20/location/252/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 26159, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/20/location/252/exterior	MAPS.BSA	MAPPITEM location index 252 resolves 1 RMB block references.
Valid	Location	maps/region/20/location/253	MAPS.BSA	MAPS location 'Rhis Manor' is readable.
Unresolved	DungeonLink	maps/region/20/location/253/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 26160, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/20/location/253/exterior	MAPS.BSA	MAPPITEM location index 253 resolves 1 RMB block references.
Valid	Location	maps/region/20/location/254	MAPS.BSA	MAPS location 'Khajoharet' is readable.
Unresolved	DungeonLink	maps/region/20/location/254/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 26161, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/20/location/254/exterior	MAPS.BSA	MAPPITEM location index 254 resolves 48 RMB block references.
Valid	Location	maps/region/20/location/255	MAPS.BSA	MAPS location 'The Fheld Graveyard' is readable.
Valid	DungeonLink	maps/region/20/location/255/dungeon	MAPS.BSA	MAPDITEM resolves 5 RDB block references.
Valid	ExteriorBlockLink	maps/region/20/location/255/exterior	MAPS.BSA	MAPPITEM location index 255 resolves 1 RMB block references.
Valid	Location	maps/region/20/location/256	MAPS.BSA	MAPS location 'Baelle Manor' is readable.
Unresolved	DungeonLink	maps/region/20/location/256/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 26164, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/20/location/256/exterior	MAPS.BSA	MAPPITEM location index 256 resolves 1 RMB block references.
Valid	Location	maps/region/20/location/257	MAPS.BSA	MAPS location 'The Savage Badger Inn' is readable.
Unresolved	DungeonLink	maps/region/20/location/257/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 26165, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/20/location/257/exterior	MAPS.BSA	MAPPITEM location index 257 resolves 1 RMB block references.
Valid	Location	maps/region/20/location/258	MAPS.BSA	MAPS location 'Beraja' is readable.
Unresolved	DungeonLink	maps/region/20/location/258/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 26166, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/20/location/258/exterior	MAPS.BSA	MAPPITEM location index 258 resolves 2 RMB block references.
Valid	Location	maps/region/20/location/259	MAPS.BSA	MAPS location 'Shris Manor' is readable.
Unresolved	DungeonLink	maps/region/20/location/259/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 26167, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/20/location/259/exterior	MAPS.BSA	MAPPITEM location index 259 resolves 1 RMB block references.
Valid	Location	maps/region/20/location/26	MAPS.BSA	MAPS location 'Umbandadisu' is readable.
Unresolved	DungeonLink	maps/region/20/location/26/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 24832, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/20/location/26/exterior	MAPS.BSA	MAPPITEM location index 26 resolves 2 RMB block references.
Valid	Location	maps/region/20/location/260	MAPS.BSA	MAPS location 'Bohaweyn' is readable.
Unresolved	DungeonLink	maps/region/20/location/260/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 26168, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/20/location/260/exterior	MAPS.BSA	MAPPITEM location index 260 resolves 9 RMB block references.
Valid	Location	maps/region/20/location/261	MAPS.BSA	MAPS location 'Joyous Redeemer of Arkay' is readable.
Unresolved	DungeonLink	maps/region/20/location/261/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 26169, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/20/location/261/exterior	MAPS.BSA	MAPPITEM location index 261 resolves 1 RMB block references.
Valid	Location	maps/region/20/location/262	MAPS.BSA	MAPS location 'Jalascu-Korom' is readable.
Unresolved	DungeonLink	maps/region/20/location/262/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 26170, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/20/location/262/exterior	MAPS.BSA	MAPPITEM location index 262 resolves 4 RMB block references.
Valid	Location	maps/region/20/location/263	MAPS.BSA	MAPS location 'Jalelian' is readable.
Unresolved	DungeonLink	maps/region/20/location/263/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 26171, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/20/location/263/exterior	MAPS.BSA	MAPPITEM location index 263 resolves 4 RMB block references.
Valid	Location	maps/region/20/location/264	MAPS.BSA	MAPS location 'The House of Duke Darkehyth' is readable.
Valid	DungeonLink	maps/region/20/location/264/dungeon	MAPS.BSA	MAPDITEM resolves 8 RDB block references.
Valid	ExteriorBlockLink	maps/region/20/location/264/exterior	MAPS.BSA	MAPPITEM location index 264 resolves 1 RMB block references.
Valid	Location	maps/region/20/location/265	MAPS.BSA	MAPS location 'The Follka Cabal' is readable.
Valid	DungeonLink	maps/region/20/location/265/dungeon	MAPS.BSA	MAPDITEM resolves 13 RDB block references.
Valid	ExteriorBlockLink	maps/region/20/location/265/exterior	MAPS.BSA	MAPPITEM location index 265 resolves 1 RMB block references.
Valid	Location	maps/region/20/location/266	MAPS.BSA	MAPS location 'Osissibia' is readable.
Unresolved	DungeonLink	maps/region/20/location/266/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 26176, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/20/location/266/exterior	MAPS.BSA	MAPPITEM location index 266 resolves 4 RMB block references.
Valid	Location	maps/region/20/location/267	MAPS.BSA	MAPS location 'Holy Omen of Arkay' is readable.
Unresolved	DungeonLink	maps/region/20/location/267/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 26177, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/20/location/267/exterior	MAPS.BSA	MAPPITEM location index 267 resolves 1 RMB block references.
Valid	Location	maps/region/20/location/268	MAPS.BSA	MAPS location 'Sedaha-Kom' is readable.
Unresolved	DungeonLink	maps/region/20/location/268/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 26200, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/20/location/268/exterior	MAPS.BSA	MAPPITEM location index 268 resolves 4 RMB block references.
Valid	Location	maps/region/20/location/269	MAPS.BSA	MAPS location 'The Flurmem Plantation' is readable.
Unresolved	DungeonLink	maps/region/20/location/269/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 26201, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/20/location/269/exterior	MAPS.BSA	MAPPITEM location index 269 resolves 1 RMB block references.
Valid	Location	maps/region/20/location/27	MAPS.BSA	MAPS location 'Bubopada' is readable.
Unresolved	DungeonLink	maps/region/20/location/27/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 24875, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/20/location/27/exterior	MAPS.BSA	MAPPITEM location index 27 resolves 8 RMB block references.
Valid	Location	maps/region/20/location/270	MAPS.BSA	MAPS location 'The Hold of Fost' is readable.
Valid	DungeonLink	maps/region/20/location/270/dungeon	MAPS.BSA	MAPDITEM resolves 10 RDB block references.
Valid	ExteriorBlockLink	maps/region/20/location/270/exterior	MAPS.BSA	MAPPITEM location index 270 resolves 1 RMB block references.
Valid	Location	maps/region/20/location/271	MAPS.BSA	MAPS location 'The Queen's Castle Pub' is readable.
Unresolved	DungeonLink	maps/region/20/location/271/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 26204, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/20/location/271/exterior	MAPS.BSA	MAPPITEM location index 271 resolves 1 RMB block references.
Valid	Location	maps/region/20/location/272	MAPS.BSA	MAPS location 'Perpetual Martyr of Arkay' is readable.
Unresolved	DungeonLink	maps/region/20/location/272/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 26205, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/20/location/272/exterior	MAPS.BSA	MAPPITEM location index 272 resolves 1 RMB block references.
Valid	Location	maps/region/20/location/273	MAPS.BSA	MAPS location 'The Mouse and Chasm Tavern' is readable.
Unresolved	DungeonLink	maps/region/20/location/273/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 26206, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/20/location/273/exterior	MAPS.BSA	MAPPITEM location index 273 resolves 1 RMB block references.
Valid	Location	maps/region/20/location/274	MAPS.BSA	MAPS location 'Mesotuus' is readable.
Unresolved	DungeonLink	maps/region/20/location/274/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 26207, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/20/location/274/exterior	MAPS.BSA	MAPPITEM location index 274 resolves 2 RMB block references.
Valid	Location	maps/region/20/location/275	MAPS.BSA	MAPS location 'Klurm Orchard' is readable.
Unresolved	DungeonLink	maps/region/20/location/275/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 26208, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/20/location/275/exterior	MAPS.BSA	MAPPITEM location index 275 resolves 1 RMB block references.
Valid	Location	maps/region/20/location/276	MAPS.BSA	MAPS location 'Ruins of The Berch Farmstead' is readable.
Valid	DungeonLink	maps/region/20/location/276/dungeon	MAPS.BSA	MAPDITEM resolves 11 RDB block references.
Valid	ExteriorBlockLink	maps/region/20/location/276/exterior	MAPS.BSA	MAPPITEM location index 276 resolves 1 RMB block references.
Valid	Location	maps/region/20/location/277	MAPS.BSA	MAPS location 'Mesillinis' is readable.
Unresolved	DungeonLink	maps/region/20/location/277/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 26211, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/20/location/277/exterior	MAPS.BSA	MAPPITEM location index 277 resolves 4 RMB block references.
Valid	Location	maps/region/20/location/278	MAPS.BSA	MAPS location 'The Old B'uchta Hovel' is readable.
Unresolved	DungeonLink	maps/region/20/location/278/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 26230, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/20/location/278/exterior	MAPS.BSA	MAPPITEM location index 278 resolves 1 RMB block references.
Valid	Location	maps/region/20/location/279	MAPS.BSA	MAPS location 'The Glufylam Farmstead' is readable.
Unresolved	DungeonLink	maps/region/20/location/279/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 26231, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/20/location/279/exterior	MAPS.BSA	MAPPITEM location index 279 resolves 1 RMB block references.
Valid	Location	maps/region/20/location/28	MAPS.BSA	MAPS location 'Bleeding Redeemer of Arkay' is readable.
Unresolved	DungeonLink	maps/region/20/location/28/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 24876, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/20/location/28/exterior	MAPS.BSA	MAPPITEM location index 28 resolves 1 RMB block references.
Valid	Location	maps/region/20/location/280	MAPS.BSA	MAPS location 'Inner Idol of Arkay' is readable.
Unresolved	DungeonLink	maps/region/20/location/280/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 26232, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/20/location/280/exterior	MAPS.BSA	MAPPITEM location index 280 resolves 1 RMB block references.
Valid	Location	maps/region/20/location/281	MAPS.BSA	MAPS location 'The Lynx and Wolf Hostel' is readable.
Unresolved	DungeonLink	maps/region/20/location/281/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 26233, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/20/location/281/exterior	MAPS.BSA	MAPPITEM location index 281 resolves 1 RMB block references.
