id,row_type,family_id,kind,path_or_pattern,available_count,byte_size,record_or_stem,current_scope,disposition,notes
CNT-017.file.O0B60Y18.QRC,file,CNT-017,source-file,local/arena2/O0B60Y18.QRC,1,1006,O0B60Y18,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-027.file.OLDMAP.PAL,file,CNT-027,source-file,local/arena2/OLDMAP.PAL,1,768,OLDMAP,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
CNT-027.file.OLDPAL.PAL,file,CNT-027,source-file,local/arena2/OLDPAL.PAL,1,768,OLDPAL,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
CNT-027.file.OPAINT.CIF,file,CNT-027,source-file,local/arena2/OPAINT.CIF,1,38496,OPAINT,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
CNT-027.file.OPTN00I0.IMG,file,CNT-027,source-file,local/arena2/OPTN00I0.IMG,1,12612,OPTN00I0,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
CNT-017.file.P0A01L00.QBN,file,CNT-017,source-file,local/arena2/P0A01L00.QBN,1,1724,P0A01L00,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.P0A01L00.QRC,file,CNT-017,source-file,local/arena2/P0A01L00.QRC,1,2446,P0A01L00,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.P0B00L01.QBN,file,CNT-017,source-file,local/arena2/P0B00L01.QBN,1,2390,P0B00L01,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.P0B00L01.QRC,file,CNT-017,source-file,local/arena2/P0B00L01.QRC,1,3109,P0B00L01,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.P0B00L03.QBN,file,CNT-017,source-file,local/arena2/P0B00L03.QBN,1,2420,P0B00L03,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.P0B00L03.QRC,file,CNT-017,source-file,local/arena2/P0B00L03.QRC,1,2943,P0B00L03,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.P0B00L04.QBN,file,CNT-017,source-file,local/arena2/P0B00L04.QBN,1,2189,P0B00L04,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.P0B00L04.QRC,file,CNT-017,source-file,local/arena2/P0B00L04.QRC,1,3980,P0B00L04,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.P0B00L06.QBN,file,CNT-017,source-file,local/arena2/P0B00L06.QBN,1,4169,P0B00L06,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.P0B00L06.QRC,file,CNT-017,source-file,local/arena2/P0B00L06.QRC,1,5460,P0B00L06,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.P0B01L02.QBN,file,CNT-017,source-file,local/arena2/P0B01L02.QBN,1,1651,P0B01L02,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.P0B01L02.QRC,file,CNT-017,source-file,local/arena2/P0B01L02.QRC,1,2577,P0B01L02,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.P0B10L07.QBN,file,CNT-017,source-file,local/arena2/P0B10L07.QBN,1,2812,P0B10L07,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.P0B10L07.QRC,file,CNT-017,source-file,local/arena2/P0B10L07.QRC,1,2435,P0B10L07,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.P0B10L08.QBN,file,CNT-017,source-file,local/arena2/P0B10L08.QBN,1,3779,P0B10L08,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.P0B10L08.QRC,file,CNT-017,source-file,local/arena2/P0B10L08.QRC,1,3635,P0B10L08,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.P0B10L10.QBN,file,CNT-017,source-file,local/arena2/P0B10L10.QBN,1,2777,P0B10L10,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.P0B10L10.QRC,file,CNT-017,source-file,local/arena2/P0B10L10.QRC,1,2109,P0B10L10,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.P0B20L09.QBN,file,CNT-017,source-file,local/arena2/P0B20L09.QBN,1,2719,P0B20L09,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.P0B20L09.QRC,file,CNT-017,source-file,local/arena2/P0B20L09.QRC,1,2075,P0B20L09,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.P0B30L11.QBN,file,CNT-017,source-file,local/arena2/P0B30L11.QBN,1,2777,P0B30L11,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.P0B30L11.QRC,file,CNT-017,source-file,local/arena2/P0B30L11.QRC,1,1833,P0B30L11,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-027.file.PACKED.DAT,file,CNT-027,source-file,local/arena2/PACKED.DAT,1,10436188,PACKED,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
CNT-027.file.PAINT.DAT,file,CNT-027,source-file,local/arena2/PAINT.DAT,1,7200,PAINT,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
CNT-027.file.PAL.PAL,file,CNT-027,source-file,local/arena2/PAL.PAL,1,776,PAL,source present; per-file publication not audited,imported,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
CNT-027.file.PAL.RAW,file,CNT-027,source-file,local/arena2/PAL.RAW,1,768,PAL,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
CNT-026.file.PERYITE.FLC,file,CNT-026,source-file,local/arena2/PERYITE.FLC,1,660604,PERYITE,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred.
CNT-027.file.PICK00I0.IMG,file,CNT-027,source-file,local/arena2/PICK00I0.IMG,1,25612,PICK00I0,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
CNT-027.file.PICK01I0.IMG,file,CNT-027,source-file,local/arena2/PICK01I0.IMG,1,64000,PICK01I0,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
CNT-027.file.PICK02I0.IMG,file,CNT-027,source-file,local/arena2/PICK02I0.IMG,1,64768,PICK02I0,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
CNT-027.file.PICK03I0.IMG,file,CNT-027,source-file,local/arena2/PICK03I0.IMG,1,64768,PICK03I0,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
CNT-027.file.PNTER.CIF,file,CNT-027,source-file,local/arena2/PNTER.CIF,1,1178,PNTER,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
CNT-027.file.POIS00C6.CIF,file,CNT-027,source-file,local/arena2/POIS00C6.CIF,1,33923,POIS00C6,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
CNT-003.file.POLITIC.PAK,file,CNT-003,source-file,local/arena2/POLITIC.PAK,1,19597,POLITIC,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred.
CNT-027.file.POPU00I0.IMG,file,CNT-027,source-file,local/arena2/POPU00I0.IMG,1,9714,POPU00I0,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
CNT-027.file.PPAINT.CIF,file,CNT-027,source-file,local/arena2/PPAINT.CIF,1,38496,PPAINT,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
CNT-027.file.PRIS00I0.IMG,file,CNT-027,source-file,local/arena2/PRIS00I0.IMG,1,64768,PRIS00I0,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
CNT-017.file.Q0C00Y01.QBN,file,CNT-017,source-file,local/arena2/Q0C00Y01.QBN,1,1372,Q0C00Y01,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.Q0C00Y01.QRC,file,CNT-017,source-file,local/arena2/Q0C00Y01.QRC,1,2402,Q0C00Y01,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.Q0C00Y03.QBN,file,CNT-017,source-file,local/arena2/Q0C00Y03.QBN,1,1753,Q0C00Y03,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
